1	-1.02189
2	-0.827672
3	-1.08147
4	0.143888
5	-1.25664
6	-1.21549
7	-0.518974
8	-0.769647
9	-0.469473
10	-0.444887
11	-0.80237
12	-0.306769
13	-1.14797
14	-0.227036
15	-1.15371
16	-0.223026
17	-1.3743
18	-0.720588
19	-0.746616
20	-1.09462
21	-1.22893
22	-1.07888
23	-0.930475
24	-0.27895
25	-0.606153
26	-1.33567
27	-0.922094
28	-0.756414
29	-0.751366
30	-0.503978
31	-0.596293
32	-0.916964
33	-0.338623
34	-0.243179
35	-0.969893
36	0.109737
37	-0.796049
38	-0.0177108
39	-0.563421
40	-1.58342
41	-0.826797
42	-0.715057
43	-0.629034
44	-0.908694
45	-0.584895
46	-0.319567
47	-0.693457
48	-1.04647
49	-1.61484
50	-0.582148
51	-1.18755
52	-0.244954
53	-0.365987
54	-0.896618
55	-0.850938
56	-0.561199
57	-0.585845
58	-0.984651
59	-0.665346
60	-0.38876
61	-1.4671
62	-1.2579
63	-1.38092
64	-1.20722
65	-0.573096
66	-0.782447
67	-0.466642
68	-1.33521
69	-0.989483
70	-0.980974
71	-0.897631
72	-0.703827
73	-1.12017
74	-0.568198
75	-0.952194
76	-1.20576
77	-1.27286
78	-0.773609
79	-0.362869
80	-0.857677
81	-0.671839
82	-1.41149
83	-0.742905
84	-0.612342
85	-1.11933
86	-0.557427
87	-0.348669
88	-0.279356
89	-0.254016
90	-0.381624
91	-0.770822
92	-0.973537
93	-1.25338
94	-0.785829
95	-0.901836
96	-0.765308
97	-0.834805
98	-0.686528
99	-0.541038
100	-1.17391
101	-1.00171
102	-1.65788
103	-0.940957
104	-1.51431
105	-1.04521
106	-0.839222
107	-1.36064
108	-0.831461
109	-0.687147
110	-1.01621
111	-1.02108
112	-0.379313
113	-0.371776
114	-1.23283
115	-0.730931
116	-1.39048
117	-0.467366
118	0.241517
119	-0.364522
120	-0.946919
121	-1.06739
122	-0.503509
123	-0.998241
124	-1.2942
125	-0.68294
126	-0.481565
127	-0.185877
128	-0.89002
129	-1.45546
130	-0.0209754
131	-0.634763
132	-1.03923
133	-1.01911
134	-0.774328
135	-0.831237
136	-0.273283
137	-0.127962
138	-0.489044
139	-0.593331
140	-0.582284
141	-0.645837
142	-0.788843
143	-0.590309
144	-0.982453
145	-0.790699
146	-0.623266
147	-0.236264
148	-0.644607
149	-1.36644
150	-0.57688
151	-0.663477
152	0.0744756
153	-1.37558
154	-0.970563
155	-1.52989
156	-1.0828
157	-0.584112
158	-0.613234
159	-0.537437
160	-0.54669
161	-1.96501
162	-0.935635
163	-1.50038
164	-0.0959264
165	-0.629216
166	-0.725376
167	-0.721251
168	-0.872847
169	-0.593265
170	-0.266925
171	-1.08765
172	-1.55014
173	0.0183473
174	-0.436191
175	-0.880317
176	-0.722485
177	-1.00093
178	-0.604713
179	-1.23615
180	-0.527376
181	-2.54396
182	-0.609414
183	-1.10349
184	-0.870923
185	-0.731535
186	-0.748997
187	-0.450549
188	-0.5595
189	-0.889696
190	-0.842157
191	-0.490414
192	-0.978343
193	-1.01238
194	-1.53342
195	-1.00713
196	-1.07198
197	-1.0862
198	-1.45022
199	-1.29247
200	-0.216554
201	-1.2499
202	-1.76958
203	-0.926012
204	-0.936344
205	-1.37502
206	-2.36081
207	-1.10712
208	-0.629553
209	-1.11407
210	-0.655447
211	-0.997656
212	-0.539068
213	-0.300538
214	-0.83532
215	-0.905082
216	-0.786821
217	-1.15987
218	-1.12151
219	-0.375824
220	-0.496013
221	-0.676988
222	-1.15926
223	-0.88729
224	-1.13978
225	-0.115755
226	-0.995274
227	-1.09301
228	-1.4265
229	-1.29587
230	-0.415341
231	-0.847643
232	-0.677619
233	-0.143383
234	-1.38646
235	-0.849399
236	-1.18817
237	-0.838369
238	-0.946516
239	-0.420753
240	-0.650556
241	-0.932831
242	-0.151749
243	-0.949176
244	-0.684441
245	-0.70449
246	-1.36612
247	-0.726218
248	-1.60616
249	-0.440755
250	-0.510667
251	-0.738017
252	-0.0833104
253	-0.537311
254	-1.02303
255	-1.40497
256	-0.0953056
257	-0.368219
258	-0.655956
259	-0.579475
260	-0.050659
261	-0.0239333
262	-1.06234
263	-0.801209
264	-0.505141
265	-0.570358
266	-1.36699
267	-0.504683
268	-1.3779
269	-1.98009
270	-0.0606048
271	-1.20339
272	-0.545983
273	-1.08435
274	-0.317497
275	-1.30886
276	-0.910084
277	-1.10012
278	-0.514546
279	-0.711655
280	-0.490973
281	-0.843649
282	-0.666298
283	-0.259005
284	-0.695977
285	-0.861192
286	-0.252476
287	-0.595281
288	-1.17458
289	-1.51951
290	-0.874148
291	-0.522828
292	-0.537485
293	-1.54044
294	-0.591405
295	-0.0365647
296	-0.557083
297	-1.21502
298	-0.508681
299	-0.992185
300	-0.0262845
301	-0.671911
302	-1.24087
303	-1.1089
304	-0.74065
305	-1.21946
306	-1.02183
307	-0.950887
308	-0.641182
309	-0.390281
310	-1.36271
311	-0.580777
312	-0.188752
313	-0.903163
314	-0.323321
315	-0.794594
316	-1.30479
317	-0.353627
318	-0.599459
319	-0.907363
320	-0.353277
321	-0.882608
322	-0.631561
323	-0.904153
324	0.213355
325	-1.02196
326	-0.934027
327	-1.29391
328	-0.919012
329	-1.3188
330	0.195979
331	-0.805292
332	-0.00341628
333	-0.982532
334	-1.01076
335	-0.637374
336	-1.13704
337	-0.358374
338	-0.613261
339	-0.614365
340	-0.437764
341	-0.0889037
342	-1.2698
343	-0.748705
344	-1.01469
345	-0.837381
346	-0.942649
347	-0.735743
348	-0.147948
349	-0.848246
350	-0.649786
351	-0.0109232
352	-1.14973
353	-1.05688
354	-0.810511
355	0.0710726
356	-0.90477
357	0.0910163
358	-0.563651
359	-0.176235
360	-0.838747
361	-1.04571
362	-0.665515
363	-1.43448
364	-0.482364
365	-0.960842
366	0.249718
367	-0.0562646
368	-1.03414
369	-0.414529
370	-1.0335
371	-0.50194
372	0.11687
373	-0.627735
374	-0.870988
375	-0.547709
376	-1.01688
377	-0.433191
378	-0.936518
379	-0.703033
380	-1.52848
381	-0.763303
382	-0.834152
383	-0.599278
384	-0.13734
385	-1.05607
386	-0.353418
387	-1.41419
388	-0.0378871
389	-0.967571
390	-0.77502
391	-0.989869
392	-0.745134
393	-0.651442
394	-0.517121
395	-0.664921
396	-0.802682
397	-1.12184
398	-1.02628
399	-1.15101
400	-0.655423
401	-1.20398
402	-0.861071
403	-0.561732
404	-0.942601
405	-2.65412
406	-1.09659
407	-1.10993
408	-0.560032
409	-1.27827
410	-1.18106
411	-0.799418
412	-0.844224
413	-0.853724
414	-0.413587
415	-0.379631
416	-0.376819
417	-0.931119
418	-1.54971
419	-0.709043
420	-0.530974
421	-0.925968
422	-0.840446
423	-0.776891
424	-0.814651
425	-1.35912
426	-0.907771
427	0.578059
428	-0.162848
429	-1.2112
430	-1.16012
431	-0.892386
432	-0.552311
433	-1.11666
434	-0.308261
435	-1.00829
436	-0.440993
437	-0.818715
438	-0.171664
439	-0.665905
440	-0.257009
441	-0.761573
442	-1.19207
443	-0.716736
444	-0.792792
445	-2.37883
446	-1.43877
447	-0.863558
448	-1.03396
449	-0.838683
450	-0.420932
451	-1.29043
452	-1.17763
453	-1.20238
454	-1.44204
455	-0.951545
456	-0.900216
457	-0.395177
458	-1.10672
459	-0.816564
460	-1.13848
461	-1.32906
462	-0.278475
463	-1.46071
464	-0.32577
465	-1.26458
466	-0.907976
467	-0.92566
468	-0.818397
469	-0.204889
470	-0.814952
471	-0.733512
472	0.183424
473	-0.942814
474	-0.782978
475	-0.815819
476	-0.873966
477	0.313624
478	-1.14663
479	-1.12202
480	-1.05365
481	-0.569673
482	-0.774786
483	-1.26766
484	-0.365193
485	-1.28101
486	-1.0587
487	-0.68104
488	-1.06154
489	-0.209541
490	-1.6875
491	-0.942718
492	-1.59115
493	-0.6728
494	-0.819908
495	-0.279726
496	-1.47061
497	-0.987682
498	-1.30412
499	-0.753112
500	-0.97597
501	-0.427476
502	-0.753355
503	-0.832637
504	-0.518383
505	-0.915143
506	-0.795112
507	0.64125
508	-1.02512
509	-1.66675
510	-1.08123
511	-0.211249
512	-0.498804
513	0.0403596
514	-0.712198
515	-1.20106
516	-0.5775
517	-0.890987
518	-0.423793
519	0.301255
520	-0.815123
521	-1.28501
522	-0.653683
523	0.133075
524	-0.983518
525	-0.947598
526	-1.23301
527	-1.11213
528	-0.887584
529	-0.450568
530	-0.559277
531	-0.604057
532	-0.175461
533	-0.973776
534	0.122118
535	-0.486052
536	-0.52907
537	-1.94948
538	-1.28801
539	-0.361913
540	-0.604491
541	-0.63165
542	-1.016
543	-0.992616
544	-1.33943
545	-0.722673
546	-0.151109
547	-0.726914
548	-0.547328
549	-0.541518
550	-0.39438
551	-0.518477
552	-0.985781
553	-0.671066
554	-0.785261
555	-0.276263
556	-0.713551
557	-0.630082
558	-0.500883
559	-0.843914
560	-1.09317
561	-1.57189
562	-0.944996
563	-0.373318
564	-0.838794
565	-0.109147
566	-1.08453
567	-0.483166
568	-1.56915
569	-0.916044
570	-1.50134
571	-1.36481
572	-1.13019
573	-1.00858
574	-0.947409
575	-1.61627
576	-0.846618
577	-0.420499
578	-1.56577
579	-1.04332
580	-0.580793
581	-0.619306
582	-0.965805
583	-0.369696
584	-0.861254
585	-0.810118
586	-0.840532
587	-1.04119
588	-0.540084
589	-0.708419
590	-1.16437
591	-0.96454
592	-0.908297
593	-0.810782
594	-1.08063
595	-0.89186
596	-0.61982
597	-0.537706
598	-0.505357
599	-0.108771
600	-0.712527
601	-1.52597
602	-0.27941
603	-0.543789
604	-0.828032
605	-0.853251
606	-0.419755
607	-1.00427
608	-0.707015
609	-1.6275
610	-0.970145
611	-0.531535
612	-0.88386
613	-0.532014
614	-1.00266
615	-1.08536
616	-0.573555
617	-1.58403
618	-1.32901
619	-0.753825
620	-0.223392
621	-0.524608
622	-1.04554
623	-0.866495
624	-0.690674
625	-1.19912
626	-1.56614
627	-1.18544
628	0.51166
629	-0.540644
630	-0.837617
631	-1.07051
632	-0.948194
633	-1.0452
634	-0.850028
635	-0.894579
636	0.0605719
637	-1.68575
638	-0.900605
639	-1.67058
640	-0.190968
641	-0.516212
642	-0.427794
643	-0.899887
644	-0.115985
645	-0.930463
646	-1.17802
647	-0.581146
648	-0.957128
649	-0.483797
650	-1.23008
651	-1.18651
652	-1.05803
653	-1.67573
654	-0.651339
655	-1.27239
656	-1.78998
657	-1.17596
658	-1.10188
659	-0.823208
660	-1.68796
661	-0.898162
662	-0.590392
663	-0.765416
664	-1.16828
665	-0.812294
666	-0.927362
667	-0.956615
668	-0.769183
669	-1.56619
670	-0.80994
671	-0.6648
672	-0.9285
673	-0.560538
674	-0.592531
675	-0.922817
676	-0.810464
677	-0.4571
678	-1.2203
679	-1.0308
680	-0.638539
681	-0.820827
682	-1.08908
683	-1.13774
684	-0.837016
685	-1.93959
686	-0.305206
687	-0.578665
688	1.00816
689	-0.437289
690	-1.09953
691	-0.424918
692	-0.905174
693	-1.37277
694	-0.542201
695	-0.848784
696	-0.744185
697	-0.472802
698	-1.67041
699	-0.914789
700	-1.19402
701	-0.411912
702	-1.52404
703	-0.749793
704	-1.18261
705	-0.515
706	-0.941985
707	-0.857211
708	-0.814745
709	-0.700903
710	-1.09932
711	-0.604253
712	-0.249257
713	-1.38042
714	-0.672431
715	-1.0472
716	-0.820982
717	-0.47036
718	-0.385002
719	-1.35864
720	-0.567595
721	-0.643682
722	-0.474197
723	-1.29791
724	-1.95915
725	-0.401155
726	-1.03197
727	-1.17294
728	-0.6277
729	-1.25019
730	-1.18818
731	-1.32446
732	-0.417006
733	-1.41324
734	-0.960394
735	-1.1398
736	-1.34699
737	-0.915983
738	-0.873781
739	-0.809272
740	-0.833891
741	-1.08196
742	-1.17702
743	-0.735273
744	-0.880984
745	-1.46441
746	-0.836984
747	-0.958069
748	-1.02043
749	-0.621447
750	-0.920084
751	-1.06979
752	-0.947647
753	-1.03761
754	-0.898877
755	-0.987143
756	-1.09697
757	-0.964661
758	-0.49306
759	-0.337322
760	-0.936983
761	-1.26943
762	-1.42269
763	-0.83493
764	-0.596658
765	-0.611582
766	-1.33945
767	-0.332141
768	-1.15762
769	-0.973667
770	0.0308595
771	-0.440602
772	-0.230256
773	-1.3283
774	-2.24599
775	-0.664664
776	-0.997007
777	-0.0943065
778	-1.616
779	-0.386584
780	-0.938088
781	-1.08926
782	-1.2499
783	-0.182492
784	-0.415831
785	-0.945457
786	-0.723918
787	-1.03353
788	-1.00967
789	-0.891529
790	-1.12069
791	-0.520507
792	-0.984326
793	-0.751091
794	-0.405362
795	-1.12206
796	-0.693114
797	-1.3525
798	-0.786512
799	-0.697521
800	-0.551247
801	0.034003
802	-0.482267
803	-0.835257
804	-0.600168
805	-0.861457
806	-0.942025
807	-0.275128
808	-0.135979
809	-0.851647
810	0.398938
811	0.153366
812	-0.574132
813	-1.02761
814	-1.0867
815	-0.863227
816	-0.0969016
817	-0.779092
818	-0.91952
819	-0.366391
820	-1.30015
821	-0.193016
822	-1.26372
823	-0.804449
824	-1.27146
825	-0.43933
826	-0.402752
827	-1.04585
828	-1.38232
829	-1.13101
830	-0.823902
831	-1.03719
832	-1.13977
833	-1.44411
834	-0.549776
835	-0.327047
836	-1.07316
837	-1.18696
838	-0.511283
839	-1.08244
840	-0.59262
841	-0.31061
842	-0.713207
843	-1.45568
844	-1.03423
845	-1.18876
846	-0.781858
847	-1.28229
848	-0.121109
849	0.622435
850	0.0692564
851	-0.682052
852	-0.578452
853	-1.09393
854	-1.43585
855	-1.33141
856	-0.830459
857	-0.856764
858	-0.998786
859	-0.260164
860	-1.15215
861	-0.425087
862	0.0220841
863	-1.13472
864	-0.705376
865	-1.93368
