1	1.69906
2	1.16873
3	0.890605
4	1.2157
5	1.18673
6	1.48426
7	1.635
8	1.77844
9	1.42988
10	1.76774
11	1.54063
12	2.14505
13	1.03135
14	1.53984
15	1.5824
16	1.16002
17	1.0614
18	0.986005
19	1.71958
20	1.18773
21	0.713569
22	1.98655
23	1.6779
24	1.22462
25	1.20887
26	1.12616
27	1.11803
28	1.82821
29	0.606931
30	1.8919
31	1.44519
32	1.62685
33	1.2816
34	0.926627
35	0.226343
36	0.0720402
37	0.817056
38	0.889881
39	1.14761
40	0.772706
41	0.88632
42	1.45965
43	0.964527
44	1.01325
45	1.86732
46	1.62475
47	1.32578
48	1.81858
49	1.13545
50	2.139
51	1.33616
52	1.46235
53	0.871521
54	1.21598
55	1.39193
56	1.61752
57	1.71642
58	1.40555
59	1.8425
60	1.83898
61	1.73138
62	1.18721
63	0.983626
64	2.24941
65	1.36567
66	1.40062
67	0.927534
68	1.3284
69	1.70353
70	1.43714
71	1.62069
72	1.02806
73	1.40066
74	1.24904
75	1.43661
76	1.36705
77	1.23192
78	0.224096
79	1.91324
80	0.6139
81	1.20646
82	1.58776
83	1.9252
84	0.488016
85	0.895595
86	1.72471
87	1.79989
88	1.36747
89	1.9743
90	0.910907
91	1.44647
92	1.345
93	1.48405
94	0.931341
95	1.67409
96	1.8697
97	1.54453
98	2.02559
99	1.46784
100	1.71078
101	1.34103
102	0.981619
103	0.189716
104	0.655054
105	0.288802
106	0.747676
107	1.41311
108	0.718001
109	1.29742
110	0.454329
111	1.2947
112	0.263085
113	1.63759
114	2.11973
115	1.35133
116	1.58274
117	1.49226
118	1.06786
119	1.63446
120	0.0197434
121	1.34105
122	0.162707
123	0.952984
124	1.68009
125	1.38082
126	1.56054
127	1.89579
128	1.45235
129	1.57734
130	0.221579
131	1.56748
132	1.8059
133	1.72684
134	1.94489
135	1.57249
136	1.80232
137	1.58406
138	0.333139
139	0.613808
140	1.04945
141	1.30878
142	0.890201
143	1.70051
144	1.6578
145	0.554628
146	0.807148
147	1.25228
148	1.13769
149	1.0882
150	1.43119
151	1.43094
152	1.58284
153	1.53857
154	1.42392
155	0.925622
156	1.6157
157	1.29677
158	0.346675
159	1.16822
160	1.49008
161	1.36227
162	1.26822
163	1.40122
164	1.40735
165	1.91778
166	1.91815
167	0.832249
168	1.80285
169	2.38906
170	1.86124
171	1.62245
172	2.02263
173	1.98412
174	2.1261
175	1.55641
176	1.73147
177	1.61135
178	2.04927
179	1.54538
180	1.64834
181	1.80525
182	1.62036
183	1.72069
184	1.12869
185	1.82242
186	1.65264
187	1.79675
188	1.4032
189	1.9209
190	2.01041
191	1.94612
192	1.79115
193	1.6802
194	1.86498
195	1.76661
196	1.70328
197	1.72622
198	1.83699
199	1.9815
200	1.479
201	1.24437
202	1.58526
203	1.52975
204	1.64782
205	1.76865
206	1.34292
207	1.60495
208	1.73602
209	1.47596
210	1.78913
211	1.65267
212	1.44309
213	1.78522
214	1.14094
215	1.44694
216	1.69442
217	1.04108
218	1.32691
219	1.01441
220	1.16771
221	1.60144
222	1.48404
223	1.84953
224	1.60007
225	0.691681
226	1.28288
227	1.08545
228	1.66698
229	0.995108
230	1.31606
231	0.555615
232	1.07717
233	1.15411
234	1.42852
235	0.631549
236	1.4219
237	1.55442
238	1.45906
239	1.46545
240	0.538023
241	1.49251
242	1.8186
243	0.161587
244	1.18726
245	1.03089
246	1.51197
247	0.195827
248	1.40118
249	1.01961
250	1.3099
251	2.0736
252	0.685293
253	1.57598
254	0.34251
255	1.19648
256	1.66271
257	1.57369
258	1.60307
259	0.615608
260	0.441781
261	0.268613
262	1.41473
263	-0.323506
264	0.621599
265	1.79518
266	0.530435
267	0.694932
268	1.36603
269	1.66857
270	1.61934
271	1.12474
272	2.07078
273	1.31427
274	1.37373
275	1.77272
276	1.16387
277	1.23673
278	0.930591
279	1.16758
280	0.927342
281	1.0768
282	1.57597
283	1.55875
284	0.940841
285	1.88207
286	1.31437
287	1.42394
288	1.16836
289	0.848021
290	0.863399
291	1.23216
292	1.35272
293	1.5021
294	1.07819
295	1.10517
296	1.35037
297	1.70647
298	1.53774
299	0.660582
300	1.47176
301	1.09492
302	1.93274
303	1.42136
304	1.32955
305	1.42321
306	1.74398
307	1.37684
308	0.983105
309	0.880859
310	1.46616
311	1.61033
312	0.976393
313	2.04774
314	0.463655
315	1.85354
316	2.02397
317	1.70439
318	2.29157
319	1.09519
320	2.21227
321	0.901866
322	0.966279
323	0.782658
324	0.998244
325	0.63259
326	1.13858
327	1.2401
328	1.29489
329	1.00231
330	0.876815
331	1.30815
332	1.34518
333	1.50954
334	1.08212
335	0.645395
336	0.482222
337	1.41526
338	0.523202
339	0.905297
340	1.09903
341	0.73846
342	0.697278
343	1.00209
344	1.4652
345	1.13261
346	1.42832
347	1.36611
348	0.975903
349	0.748888
350	0.944643
351	0.675319
352	-0.0562072
353	0.135227
354	1.26814
355	0.576538
356	1.14576
357	1.9938
358	0.537414
359	1.32215
360	0.992798
361	1.25814
362	0.715271
363	0.596013
364	0.711279
365	1.01933
366	1.09534
367	1.42299
368	-0.241772
369	0.50837
370	0.583279
371	1.0996
372	1.26075
373	0.668827
374	-0.0456077
375	-0.229563
376	0.705602
377	0.306065
378	1.50783
379	0.876607
380	1.24216
381	1.28792
382	1.44063
383	0.174341
384	0.588799
385	1.46995
386	0.611276
387	1.12288
388	0.301971
389	1.2427
390	0.812456
391	0.540272
392	1.45479
393	1.21527
394	1.11168
395	0.457165
396	0.666034
397	0.74291
398	0.136427
399	1.20648
400	0.484897
401	0.584773
402	1.29914
403	1.2771
404	1.33049
405	1.19528
406	0.238643
407	0.137527
408	2.32462
409	0.825069
410	0.777943
411	0.740202
412	0.224136
413	0.523653
414	1.26827
415	0.651683
416	1.22224
417	0.92502
